date,tactic,state,campaign,impression,clicks,spend,attributed revenue,platform,ROAS,CTR,CPC,CPM
2025-08-03,Prospecting,CA,Facebook - ASC - C10,118000,1427,1056.9,2861.43,Facebook,2.7073800738007376,1.2093220338983053,0.7406447091800982,8.956779661016949
2025-08-04,Prospecting,CA,Facebook - ASC - C10,106691,1360,1163.53,2683.63,Facebook,2.306455355684856,1.2747092069621617,0.8555367647058824,10.905605908652088
2025-08-05,Prospecting,CA,Facebook - ASC - C10,372956,4065,2579.86,5911.5,Facebook,2.2914034094873363,1.089940904557106,0.6346519065190652,6.917330730702818
2025-08-06,Prospecting,CA,Facebook - ASC - C10,287238,3302,2052.68,4741.57,Facebook,2.309941150106203,1.1495693466741865,0.6216474863718958,7.1462689477019055
2025-08-07,Prospecting,CA,Facebook - ASC - C10,158332,1870,1938.81,4649.37,Facebook,2.398053445154502,1.1810625773690726,1.0367967914438503,12.245218907106587
2025-08-08,Prospecting,CA,Facebook - ASC - C10,235298,2774,2169.16,4781.13,Facebook,2.204138929355142,1.178930547645964,0.7819610670511896,9.21877789016481
2025-08-09,Prospecting,CA,Facebook - ASC - C10,298890,3465,2635.34,6744.04,Facebook,2.5590777660567516,1.1592893706714844,0.7605598845598845,8.817089899294054
2025-08-10,Prospecting,CA,Facebook - ASC - C10,182777,1993,2163.5,5303.08,Facebook,2.451157846082736,1.0903997767771656,1.0855494229804314,11.836828484984435
2025-08-11,Prospecting,CA,Facebook - ASC - C10,137635,1600,1086.06,2353.86,Facebook,2.16733882105961,1.1624950049042757,0.6787875,7.890870781414612
2025-08-12,Prospecting,CA,Facebook - ASC - C10,140021,1717,1129.89,2534.41,Facebook,2.243059058846436,1.2262446347333615,0.6580605707629587,8.069432442276517
2025-08-13,Prospecting,CA,Facebook - ASC - C10,135575,1571,1039.13,2192.54,Facebook,2.1099766150529766,1.1587682094781486,0.6614449395289625,7.664613682463582
2025-08-14,Prospecting,CA,Facebook - ASC - C10,172471,2235,1441.68,3314.29,Facebook,2.2989082181898897,1.2958700303239385,0.6450469798657719,8.358970493590226
2025-08-15,Prospecting,CA,Facebook - ASC - C10,162713,1828,1064.54,2727.15,Facebook,2.561810735153212,1.1234504925851037,0.5823522975929978,6.542439755889204
2025-08-16,Prospecting,CA,Facebook - ASC - C10,197413,2240,2257.68,5857.69,Facebook,2.5945616739307606,1.1346770476108463,1.0078928571428571,11.436328914509176
2025-08-17,Prospecting,CA,Facebook - ASC - C10,181902,1966,2296.24,5542.12,Facebook,2.413563042190712,1.080801750393069,1.1679755849440487,12.623500566238963
2025-08-18,Prospecting,CA,Facebook - ASC - C10,139603,1569,1140.44,2434.12,Facebook,2.1343691908386235,1.1239013488248821,0.7268578712555769,8.169165419081251
2025-08-19,Prospecting,CA,Facebook - ASC - C10,159958,1860,1264.29,2822.9,Facebook,2.232794691091443,1.1628052363745482,0.6797258064516128,7.903887270408482
2025-08-20,Prospecting,CA,Facebook - ASC - C10,167635,2152,1985.84,4363.39,Facebook,2.1972515409096407,1.283741462105169,0.9227881040892193,11.846213499567511
2025-08-21,Prospecting,CA,Facebook - ASC - C10,208882,2702,2159.34,5355.36,Facebook,2.4800911389591263,1.293553298034297,0.7991635825314582,10.337606878524717
2025-08-22,Prospecting,CA,Facebook - ASC - C10,90226,1061,1174.48,3190.56,Facebook,2.7165724405694434,1.1759359829760823,1.1069557021677663,13.017090417396316
2025-08-23,Prospecting,CA,Facebook - ASC - C10,156021,1931,1150.22,2768.34,Facebook,2.4067917441880686,1.2376539055639946,0.5956602796478508,7.3722127149550385
2025-08-24,Prospecting,CA,Facebook - ASC - C10,186987,2058,1595.14,4247.84,Facebook,2.6629888285667715,1.1006112724413997,0.775092322643343,8.530753474840497
2025-08-25,Prospecting,CA,Facebook - ASC - C10,53416,613,708.75,1913.45,Facebook,2.699753086419753,1.1475962258499326,1.1561990212071778,13.268496330687436
2025-08-26,Prospecting,CA,Facebook - ASC - C10,83594,1025,649.98,1642.21,Facebook,2.5265546632204066,1.2261645572648754,0.6341268292682927,7.775438428595353
2025-08-27,Prospecting,CA,Facebook - ASC - C10,113843,1290,698.18,1797.4,Facebook,2.574407745853505,1.1331394991347732,0.5412248062015503,6.132832058185396
2025-08-28,Prospecting,CA,Facebook - ASC - C10,172568,2025,984.78,2028.16,Facebook,2.059505676394728,1.1734504659032963,0.4863111111111111,5.70661999907283
2025-08-29,Prospecting,CA,Facebook - ASC - C10,95260,1196,590.38,1181.25,Facebook,2.0008299739151054,1.255511232416544,0.49362876254180604,6.197564560151165
2025-08-30,Prospecting,CA,Facebook - ASC - C10,118293,1348,897.41,2305.01,Facebook,2.5685138342563603,1.1395433373065187,0.6657344213649852,7.586332242820792
2025-08-31,Prospecting,CA,Facebook - ASC - C10,352152,4294,3037.87,7476.15,Facebook,2.4609841764130787,1.2193598218950907,0.7074685607824872,8.626587382721098
2025-09-01,Prospecting,CA,Facebook - ASC - C10,218640,2382,2082.48,5400.56,Facebook,2.5933310283892284,1.0894621295279912,0.8742569269521411,9.52469813391877
2025-09-02,Prospecting,CA,Facebook - ASC - C10,122117,1443,722.82,1957.27,Facebook,2.707824907999225,1.1816536600145762,0.500914760914761,5.919077605902537
2025-09-03,Prospecting,CA,Facebook - ASC - C10,163572,1887,1344.06,3501.77,Facebook,2.6053673199113137,1.153620424033453,0.7122734499205087,8.216931993250679
2025-09-04,Prospecting,CA,Facebook - ASC - C10,228164,2805,1664.77,3760.46,Facebook,2.258846567393694,1.2293788678319104,0.5935008912655971,7.296374537613295
2025-09-05,Prospecting,CA,Facebook - ASC - C10,138625,1528,1736.77,3572.48,Facebook,2.056967819573116,1.102254283137962,1.1366295811518325,12.528548241659152
2025-09-06,Prospecting,CA,Facebook - ASC - C10,131124,1540,976.98,2810.98,Facebook,2.877213453704272,1.1744608157164211,0.6344025974025974,7.450809920380708
2025-09-07,Prospecting,CA,Facebook - ASC - C10,213186,2421,2860.06,6934.68,Facebook,2.4246624196695175,1.1356280431172778,1.1813548120611317,13.415796534481625
2025-09-08,Prospecting,CA,Facebook - ASC - C10,128014,1542,956.31,2503.28,Facebook,2.6176449059405424,1.2045557517146561,0.6201750972762645,7.4703548049432085
2025-09-09,Prospecting,CA,Facebook - ASC - C10,229377,2995,2477.56,6210.14,Facebook,2.5065548362098196,1.3057106859013763,0.8272320534223706,10.801257318737274
2025-09-10,Prospecting,CA,Facebook - ASC - C10,219641,2565,2365.55,6093.0,Facebook,2.57572234786836,1.1678147522548157,0.9222417153996102,10.77007480388452
2025-09-11,Prospecting,CA,Facebook - ASC - C10,211054,2536,2349.1,5569.92,Facebook,2.3710867991996936,1.201588219128754,0.926301261829653,11.130326835786102
2025-09-12,Prospecting,CA,Facebook - ASC - C10,198130,2148,1537.68,3933.74,Facebook,2.5582305811352164,1.0841366779387271,0.7158659217877096,7.7609650229647205
2025-05-16,Non-Branded Search,CA,Google - Display - C01,73152,3250,365.01,1131.27,Google,3.0992849510972302,4.4428040244969385,0.11231076923076923,4.989747375328084
2025-05-17,Non-Branded Search,CA,Google - Display - C01,111930,5259,1128.02,3589.82,Google,3.182408113331324,4.698472259447869,0.21449324966723712,10.077905834003394
2025-05-18,Non-Branded Search,CA,Google - Display - C01,124627,5182,1155.82,4301.39,Google,3.7215050786454644,4.15800749436318,0.2230451563103049,9.274234315196546
2025-05-19,Non-Branded Search,CA,Google - Display - C01,321754,14764,2864.57,9123.52,Google,3.1849527154162756,4.588598743139168,0.19402397724193987,8.902981781112278
2025-05-20,Non-Branded Search,CA,Google - Display - C01,254380,10954,1122.68,3801.75,Google,3.3863166708233865,4.306156144350972,0.10249041446047107,4.413397279660351
2025-05-21,Non-Branded Search,CA,Google - Display - C01,134993,5648,988.37,3517.97,Google,3.5593654198326536,4.18392064773729,0.17499468838526913,7.321638899794804
2025-05-22,Non-Branded Search,CA,Google - Display - C01,96779,4350,675.16,2194.11,Google,3.2497630191362052,4.494776759420949,0.15520919540229886,6.9763068434267765
2025-05-23,Non-Branded Search,CA,Google - Display - C01,134224,5877,1218.66,3513.87,Google,2.883388311752252,4.3785016092502085,0.20736089841756,9.079300274168554
2025-05-24,Non-Branded Search,CA,Google - Display - C01,168559,7780,1170.87,3900.93,Google,3.331650823746445,4.615594539597411,0.1504974293059126,6.946351129278175
2025-05-25,Non-Branded Search,CA,Google - Display - C01,145241,6979,488.3,1352.92,Google,2.7706737661273806,4.8051170124138505,0.06996704398911019,3.361998333803816
2025-05-26,Non-Branded Search,CA,Google - Display - C01,312592,12854,2755.1,8037.37,Google,2.917269790570215,4.112069406766648,0.2143379492764898,8.813725239289553
2025-05-27,Non-Branded Search,CA,Google - Display - C01,172941,8117,1089.3,3911.06,Google,3.590434223813458,4.693508190654616,0.13419982752248366,6.298679896612139
2025-05-28,Non-Branded Search,CA,Google - Display - C01,288533,11953,1515.36,4977.84,Google,3.2849223946784925,4.142680386645548,0.12677654145402828,5.251946917683592
2025-05-29,Non-Branded Search,CA,Google - Display - C01,74736,3214,476.21,1671.22,Google,3.509418113857332,4.300470991222436,0.14816739265712506,6.371895739670306
2025-05-30,Non-Branded Search,CA,Google - Display - C01,97895,4340,609.97,1707.49,Google,2.799301604996967,4.433321415802646,0.14054608294930876,6.230859594463456
2025-05-31,Non-Branded Search,CA,Google - Display - C01,169283,7778,723.29,2302.16,Google,3.182900358085968,4.5946728259778,0.09299177166366675,4.272667663025821
2025-06-01,Non-Branded Search,CA,Google - Display - C01,109684,4736,472.54,1426.87,Google,3.019575062428577,4.317858575544291,0.09977618243243244,4.3081944495095
2025-06-02,Non-Branded Search,CA,Google - Display - C01,173885,8437,829.83,2262.39,Google,2.726329489172481,4.852057394254824,0.0983560507289321,4.772292032090175
2025-06-03,Non-Branded Search,CA,Google - Display - C01,274751,12731,2957.68,8746.0,Google,2.9570474155419113,4.633650105004167,0.23232110596182545,10.764947170346968
2025-06-04,Non-Branded Search,CA,Google - Display - C01,115625,4777,696.53,2544.21,Google,3.652692633483124,4.131459459459459,0.14580908519991626,6.024043243243243
2025-06-05,Non-Branded Search,CA,Google - Display - C01,154640,6560,876.86,2924.64,Google,3.3353557010241084,4.242110708742887,0.13366768292682926,5.670331091567512
2025-06-06,Non-Branded Search,CA,Google - Display - C01,230938,10020,1279.25,3372.14,Google,2.636028923197186,4.338826871281469,0.12766966067864272,5.539365543998822
2025-06-07,Non-Branded Search,CA,Google - Display - C01,168557,8096,968.79,2669.72,Google,2.755726215175631,4.803122979170251,0.11966279644268775,5.747551273456456
2025-06-08,Non-Branded Search,CA,Google - Display - C01,228340,10923,1011.6,3675.99,Google,3.6338374851720046,4.783655951651046,0.09261191980225213,4.430235613558728
2025-06-09,Non-Branded Search,CA,Google - Display - C01,220317,9883,2115.53,7518.37,Google,3.5538942959920203,4.485809084183245,0.2140574724274006,9.602209543521381
2025-06-10,Non-Branded Search,CA,Google - Display - C01,211142,9542,714.14,2341.47,Google,3.278726860279497,4.519233501624499,0.07484175225319639,3.3822735410292597
2025-06-11,Non-Branded Search,CA,Google - Display - C01,400633,17615,2142.92,7119.31,Google,3.3222472140817203,4.396792076538877,0.12165313653136532,5.348835467872092
2025-06-12,Non-Branded Search,CA,Google - Display - C01,107604,5314,985.41,3170.37,Google,3.2173105610862485,4.938478123489833,0.18543658261196838,9.15774506523921
2025-06-13,Non-Branded Search,CA,Google - Display - C01,384983,17473,2915.78,10251.46,Google,3.515855105666408,4.538641966008888,0.16687346191266528,7.573788972500085
2025-06-14,Non-Branded Search,CA,Google - Display - C01,122504,5144,771.42,2697.62,Google,3.496953669855591,4.199046561744923,0.14996500777604976,6.297100502840723
2025-06-15,Non-Branded Search,CA,Google - Display - C01,250483,10825,2275.54,8661.22,Google,3.8062262144370127,4.321650571096641,0.21021154734411085,9.084608536307853
2025-06-16,Non-Branded Search,CA,Google - Display - C01,282646,12075,2107.49,7284.53,Google,3.4564956417349553,4.2721283867452575,0.17453333333333332,7.456288077666055
2025-06-17,Non-Branded Search,CA,Google - Display - C01,157978,6687,1223.17,3907.44,Google,3.194519159233794,4.232867867677778,0.18291760131598625,7.742660370431326
2025-06-18,Non-Branded Search,CA,Google - Display - C01,100062,4149,942.45,2625.41,Google,2.7857286858719292,4.14642921388739,0.22715112075198846,9.41866043053307
2025-06-19,Non-Branded Search,CA,Google - Display - C01,250666,11737,2315.48,7345.28,Google,3.1722493824174682,4.682326282782667,0.19728039533100453,9.237311801361173
2025-06-20,Non-Branded Search,CA,Google - Display - C01,97912,4286,769.45,2180.64,Google,2.834024303073624,4.377400114388431,0.1795263649090061,7.8585873028842235
2025-06-21,Non-Branded Search,CA,Google - Display - C01,103675,4568,549.29,1818.81,Google,3.3112017331464254,4.406076681938751,0.12024737302977233,5.298191463708705
2025-06-22,Non-Branded Search,CA,Google - Display - C01,139891,6357,608.18,1692.71,Google,2.7832385149133483,4.5442523107276385,0.09567091395312254,4.347527718009021
2025-06-23,Non-Branded Search,CA,Google - Display - C01,235401,10115,1664.58,5958.01,Google,3.5792872676591094,4.296923122671526,0.16456549678695007,7.071252883377725
2025-06-24,Non-Branded Search,CA,Google - Display - C01,137451,6077,443.35,1439.83,Google,3.2476147513251377,4.4212119227943045,0.07295540562777687,3.2255130919382182
2025-06-25,Non-Branded Search,CA,Google - Display - C01,89195,3974,694.41,2388.99,Google,3.440316239685488,4.455406693200292,0.17473829894313034,7.785301866696563
2025-06-26,Non-Branded Search,CA,Google - Display - C01,321866,15492,2320.02,6333.64,Google,2.7299937069508022,4.813183125897112,0.14975600309837336,7.208030671148863
2025-06-27,Non-Branded Search,CA,Google - Display - C01,177762,8152,950.31,2928.51,Google,3.0816365186097174,4.585906999246183,0.11657384690873404,5.345968204678164
2025-06-28,Non-Branded Search,CA,Google - Display - C01,78694,3790,441.19,1550.78,Google,3.5149935401981005,4.816123211426538,0.1164089709762533,5.606399471370117
2025-06-29,Non-Branded Search,CA,Google - Display - C01,169121,7030,1286.81,4609.01,Google,3.5817331229940708,4.156787152393848,0.18304551920341394,7.608812625280125
2025-06-30,Non-Branded Search,CA,Google - Display - C01,231450,9589,2107.38,6991.05,Google,3.317413091136862,4.14301144955714,0.21977057044530193,9.105119896305897
2025-07-01,Non-Branded Search,CA,Google - Display - C01,118837,5452,493.12,1481.23,Google,3.003792180402336,4.587796729974671,0.09044754218635363,4.149549382767994
2025-07-02,Non-Branded Search,CA,Google - Display - C01,123223,5958,446.03,1319.1,Google,2.9574243884940477,4.835136297606778,0.07486236992279288,3.6196976213856176
2025-07-03,Non-Branded Search,CA,Google - Display - C01,133894,5423,391.09,1258.46,Google,3.2178270986218007,4.050218829820604,0.07211690945970864,2.9208926464217964
2025-07-04,Non-Branded Search,CA,Google - Display - C01,287622,12376,3025.62,8690.49,Google,2.872300553275031,4.302869738754337,0.24447478991596638,10.519431754177356
2025-07-05,Non-Branded Search,CA,Google - Display - C01,205820,10054,657.38,2007.26,Google,3.053424199093371,4.8848508405402775,0.06538492142430873,3.1939558837819453
2025-07-06,Non-Branded Search,CA,Google - Display - C01,167577,7353,1139.8,3174.01,Google,2.784707843481313,4.387833652589556,0.15501155990752075,6.801649391026214
2025-07-07,Non-Branded Search,CA,Google - Display - C01,306754,15109,2651.04,7966.89,Google,3.005194187941336,4.925445144969585,0.17546098351975645,8.642234494089726
2025-07-08,Non-Branded Search,CA,Google - Display - C01,201389,8448,750.25,2644.7,Google,3.5250916361212927,4.194866651108055,0.08880800189393939,3.725377254964273
2025-07-09,Non-Branded Search,CA,Google - Display - C01,352432,16973,2138.69,5827.91,Google,2.724990531587093,4.815964498115949,0.12600542037353443,6.068376310891179
2025-07-10,Non-Branded Search,CA,Google - Display - C01,121159,5349,879.57,3125.87,Google,3.553861545982696,4.414859812312747,0.16443634324172743,7.2596340346156705
2025-07-11,Non-Branded Search,CA,Google - Display - C01,171629,7279,1027.78,3554.49,Google,3.458415225048162,4.241124751644536,0.14119796675367496,5.9883819168089305
2025-07-12,Non-Branded Search,CA,Google - Display - C01,198101,8279,1302.08,4148.12,Google,3.1857643155566477,4.179181326696988,0.15727503321657205,6.5728088197434635
2025-07-13,Non-Branded Search,CA,Google - Display - C01,274874,11195,1988.28,6558.23,Google,3.2984438811435006,4.072775162438062,0.17760428762840555,7.2334233139547575
2025-07-14,Non-Branded Search,CA,Google - Display - C01,142387,6925,777.67,2352.47,Google,3.0250234675376446,4.863505797579835,0.11229891696750902,5.461664337334167
2025-07-15,Non-Branded Search,CA,Google - Display - C01,176465,8477,579.67,1745.29,Google,3.0108337502372042,4.803785453206018,0.0683815028901734,3.2849006885218026
2025-07-16,Non-Branded Search,CA,Google - Display - C01,75736,3620,367.86,1300.06,Google,3.534116239873865,4.779761276011408,0.10161878453038674,4.857135312136896
2025-07-17,Non-Branded Search,CA,Google - Display - C01,189802,7997,1270.23,3850.21,Google,3.0311124756933783,4.213338110241199,0.15883831436788795,6.692395232926946
2025-07-18,Non-Branded Search,CA,Google - Display - C01,199909,9323,1566.27,5216.33,Google,3.3304155733047303,4.663621947986334,0.1680006435696664,7.834914886273254
2025-07-19,Non-Branded Search,CA,Google - Display - C01,120071,5886,893.99,2666.57,Google,2.9827738565308337,4.90209959107528,0.15188413183826027,7.445511405751597
2025-07-20,Non-Branded Search,CA,Google - Display - C01,168046,7578,621.01,1759.77,Google,2.8337224843400266,4.509479547266819,0.0819490630773291,3.6954762386489413
2025-07-21,Non-Branded Search,CA,Google - Display - C01,280168,13710,855.83,2979.34,Google,3.4812287487000924,4.893492475943006,0.06242377826404085,3.0547028925501842
2025-07-22,Non-Branded Search,CA,Google - Display - C01,166375,7800,888.19,2565.51,Google,2.8884698093876313,4.688204357625845,0.11387051282051283,5.33848234410218
2025-07-23,Non-Branded Search,CA,Google - Display - C01,184217,7844,1941.47,6502.92,Google,3.3494826085388905,4.258021789519968,0.24751019887812342,10.539038199514701
2025-07-24,Non-Branded Search,CA,Google - Display - C01,181029,8515,621.15,1936.09,Google,3.1169443773645655,4.703666263416359,0.07294773928361714,3.4312182026084215
2025-07-25,Non-Branded Search,CA,Google - Display - C01,103693,4986,341.18,1241.21,Google,3.63799167594818,4.8084248695668945,0.06842759727236261,3.290289604891362
2025-07-26,Non-Branded Search,CA,Google - Display - C01,91560,4026,621.76,1726.39,Google,2.7766179876479673,4.3971166448230665,0.15443616492796822,6.790738313674094
